pid,still_employed,state,IP.Qualification,apply.time,first.accept.time,date.diff,first.shift,fifth.shift,day.diff.first_fifth,termination_date,IP.Application.Source,Prior.Work.History..years.,Prior.Work.History..distinct.jobs.
170889,Yes,PA,CNA,6/28/20,7/26/20,28,8/2/20,8/14/20,12,10/8/20,Job Board,1,1
170910,Yes,CT,CNA,6/28/20,9/8/20,72,10/13/20,11/26/20,44,,Job Board,4,1
170977,Yes,OH,LPN,6/28/20,10/2/20,96,10/10/20,10/26/20,16,,Job Board,0,1
171085,Yes,OH,CNA,6/29/20,7/28/20,29,8/9/20,8/22/20,13,,Job Board,1,1
171382,Yes,RI,CNA,6/29/20,8/9/20,41,8/29/20,9/16/20,18,,Other,1,1
171435,Yes,PA,CNA,6/30/20,8/3/20,34,8/11/20,8/24/20,13,,Other,3,1
171462,Yes,PA,CNA,6/30/20,7/23/20,23,8/1/20,8/8/20,7,,Job Board,2,1
171473,Yes,OH,CNA,6/30/20,8/17/20,48,8/19/20,8/25/20,6,,Other,1,1
171492,Yes,MA,CNA,6/30/20,8/6/20,37,8/11/20,9/12/20,32,,Other,2,1
171533,Yes,OH,CNA,6/30/20,10/9/20,101,10/19/20,10/31/20,12,,Other,2,1
171539,Yes,PA,CNA,6/30/20,7/7/20,7,8/1/20,8/7/20,6,,Job Board,10,1
171639,Yes,PA,CNA,6/30/20,10/14/20,106,10/19/20,10/30/20,11,,Other,3,1
171780,Yes,IL,RN,6/30/20,8/22/20,53,8/29/20,9/7/20,9,,Job Board,3,1
171995,Yes,NJ,LPN,7/1/20,8/6/20,36,8/15/20,8/30/20,15,,Other,5,1
172133,Yes,OH,CNA,7/2/20,8/15/20,44,8/16/20,9/2/20,17,,Google,1,1
172152,Yes,RI,CNA,7/2/20,9/23/20,83,9/26/20,10/11/20,15,,Other,7,1
172191,Yes,NJ,CNA,7/2/20,8/16/20,45,8/30/20,10/11/20,42,,Google,7,1
172211,Yes,OH,CNA,7/2/20,9/20/20,80,9/21/20,9/27/20,6,,Other,0,1
172340,Yes,PA,CNA,7/2/20,7/20/20,18,7/24/20,8/7/20,14,,Other,1,1
172452,Yes,OH,CNA,7/3/20,10/1/20,90,10/1/20,10/23/20,22,,Job Board,13,1
172514,Yes,RI,CNA,7/3/20,10/21/20,110,10/27/20,11/9/20,13,,Other,1,1
172572,Yes,MA,LPN,7/4/20,9/2/20,60,9/7/20,9/19/20,12,,Job Board,6,1
172615,Yes,MA,CNA,7/4/20,8/24/20,51,9/1/20,9/25/20,24,,Other,18,1
172629,Yes,OH,CNA,7/4/20,10/29/20,117,11/1/20,11/24/20,23,,Job Board,0,2
172721,Yes,PA,CNA,7/4/20,8/26/20,53,8/27/20,9/16/20,20,,Other,15,2
172924,Yes,OH,CNA,7/5/20,8/4/20,30,8/4/20,8/15/20,11,,Unknown,5,1
172926,Yes,MA,RN,7/5/20,8/12/20,38,8/24/20,10/30/20,67,,Unknown,2,2
173132,Yes,PA,CNA,7/6/20,8/20/20,45,10/24/20,11/6/20,13,,Job Board,2,1
173170,Yes,IL,CNA,7/6/20,7/24/20,18,7/26/20,9/24/20,60,,Other,2,2
173278,Yes,OH,CNA,7/7/20,9/19/20,74,9/21/20,9/26/20,5,,Other,1,1
173279,Yes,RI,CNA,7/7/20,9/16/20,71,9/21/20,9/27/20,6,,Other,1,1
173281,Yes,NH,CNA,7/7/20,8/18/20,42,8/21/20,9/1/20,11,,Job Board,1,1
173297,Yes,NH,RN,7/7/20,9/15/20,70,9/21/20,10/12/20,21,,Other,1,1
173327,Yes,NJ,CNA,7/7/20,8/21/20,45,8/30/20,9/13/20,14,,Job Board,1,1
173369,Yes,IL,CNA,7/7/20,9/11/20,66,9/14/20,9/18/20,4,,Other,1,1
173370,Yes,OH,CNA,7/7/20,11/7/20,123,11/7/20,11/30/20,23,,Job Board,1,1
173378,Yes,PA,CNA,7/7/20,10/15/20,100,10/19/20,11/4/20,16,,Other,1,1
173561,Yes,OH,LPN,7/7/20,8/23/20,47,10/17/20,10/30/20,13,,Other,2,1
173731,Yes,MA,LPN,7/8/20,9/8/20,62,9/12/20,10/31/20,49,,Other,1,1
173918,Yes,OH,LPN,7/9/20,9/14/20,67,9/15/20,10/15/20,30,,Other,8,2
173938,Yes,PA,CNA,7/9/20,10/24/20,107,10/29/20,11/15/20,17,,Other,1,1
173965,Yes,IL,CNA,7/9/20,8/27/20,49,8/31/20,11/15/20,76,,Other,0,1
174153,Yes,PA,RN,7/9/20,9/12/20,65,9/18/20,10/17/20,29,,Other,3,1
174237,Yes,OH,LPN,7/10/20,10/4/20,86,10/5/20,10/29/20,24,,Other,2,1
174272,Yes,PA,CNA,7/10/20,8/7/20,28,8/11/20,8/22/20,11,,Job Board,4,1
174332,Yes,IL,RN,7/10/20,8/20/20,41,8/25/20,9/2/20,8,,Other,2,1
174351,Yes,IL,CNA,7/10/20,7/31/20,21,8/11/20,8/20/20,9,,Other,1,1
174461,Yes,PA,CNA,7/10/20,7/24/20,14,8/1/20,8/10/20,9,,Other,1,1
174563,Yes,IL,CNA,7/11/20,10/3/20,84,10/5/20,10/21/20,16,,Other,6,1
174600,Yes,CT,LPN,7/11/20,9/4/20,55,9/12/20,11/14/20,63,,Other,4,1
174607,Yes,MA,RN,7/11/20,8/29/20,49,10/10/20,11/1/20,22,,Other,3,1
174697,Yes,MA,CNA,7/12/20,8/23/20,42,8/30/20,10/16/20,47,,Other,1,1
174865,Yes,OH,CNA,7/12/20,11/19/20,130,11/21/20,12/3/20,12,,Job Board,5,1
175043,Yes,OH,CNA,7/13/20,9/11/20,60,10/9/20,10/20/20,11,,Job Board,0,1
175059,Yes,OH,CNA,7/13/20,9/8/20,57,9/14/20,9/23/20,9,,Other,1,1
175240,Yes,NH,CNA,7/14/20,9/30/20,78,10/7/20,11/28/20,52,,Job Board,2,1
175268,Yes,OH,CNA,7/14/20,9/21/20,69,9/23/20,9/29/20,6,,Job Board,2,1
175278,Yes,OH,LPN,7/14/20,9/12/20,60,9/21/20,10/23/20,32,,Job Board,4,2
175287,Yes,OH,CNA,7/14/20,7/28/20,14,8/3/20,8/11/20,8,,Other,2,1
175320,Yes,NJ,LPN,7/14/20,10/7/20,85,10/22/20,10/25/20,3,,Job Board,5,1
175356,Yes,MD,CNA,7/14/20,11/12/20,121,11/13/20,11/27/20,14,,Job Board,2,1
175442,Yes,FL,CNA,7/14/20,8/24/20,41,8/31/20,9/12/20,12,,Job Board,5,1
175444,Yes,OH,CNA,7/14/20,9/5/20,53,9/12/20,11/25/20,74,,Other,0,1
175475,Yes,OH,RN,7/15/20,9/3/20,50,9/6/20,10/31/20,55,,Other,0,1
175494,Yes,OH,LPN,7/15/20,10/6/20,83,10/8/20,11/25/20,48,,Referral,2,1
175506,Yes,RI,CNA,7/15/20,8/25/20,41,8/28/20,9/3/20,6,,Google,10,1
175775,Yes,OH,RN,7/15/20,8/18/20,34,8/18/20,8/30/20,12,,Job Board,0,1
175784,Yes,OH,CNA,7/15/20,10/25/20,102,10/26/20,11/11/20,16,,Other,2,1
175818,Yes,OH,RN,7/16/20,9/19/20,65,9/26/20,11/29/20,64,,Job Board,0,1
175849,Yes,OH,CNA,7/16/20,10/23/20,99,10/25/20,11/29/20,35,,Other,1,1
175853,Yes,IL,RN,7/16/20,9/4/20,50,9/14/20,10/14/20,30,,Other,1,1
175883,Yes,MA,RN,7/16/20,8/13/20,28,8/18/20,8/29/20,11,,Unknown,2,1
175960,Yes,IL,CNA,7/16/20,10/5/20,81,10/5/20,10/7/20,2,,Job Board,1,1
176067,Yes,OH,LPN,7/16/20,10/21/20,97,10/22/20,11/6/20,15,,Other,2,1
176160,Yes,OH,CNA,7/16/20,8/7/20,22,8/11/20,8/23/20,12,9/16/20,Other,5,1
176754,Yes,IL,CNA,7/18/20,8/20/20,33,8/21/20,9/6/20,16,,Job Board,1,1
176797,Yes,PA,LPN,7/18/20,8/21/20,34,8/25/20,9/17/20,23,,Job Board,10,1
177175,Yes,PA,CNA,7/19/20,8/26/20,38,8/28/20,9/4/20,7,,Job Board,2,1
177242,Yes,OH,CNA,7/19/20,9/9/20,52,9/14/20,9/24/20,10,,Other,2,1
177371,Yes,OH,CNA,7/20/20,9/6/20,48,9/8/20,9/13/20,5,,Job Board,2,2
177453,Yes,OH,LPN,7/20/20,10/3/20,75,10/5/20,10/23/20,18,,Job Board,1,1
177487,Yes,RI,CNA,7/20/20,11/3/20,106,11/7/20,11/15/20,8,,Job Board,1,1
177630,Yes,OH,CNA,7/20/20,9/5/20,47,9/7/20,11/7/20,61,,Other,3,1
177670,Yes,OH,CNA,7/20/20,9/4/20,46,9/12/20,10/27/20,45,11/3/20,Other,1,1
177705,Yes,PA,CNA,7/20/20,8/19/20,30,8/23/20,9/7/20,15,,Google,1,1
177714,Yes,FL,CNA,7/20/20,9/15/20,57,9/23/20,10/21/20,28,,Job Board,4,1
177871,Yes,MA,RN,7/21/20,9/18/20,59,10/16/20,11/4/20,19,,Other,1,1
178194,Yes,OH,RN,7/21/20,9/12/20,53,9/12/20,9/26/20,14,11/6/20,Other,9,1
178280,Yes,PA,RN,7/21/20,10/5/20,76,10/10/20,11/20/20,41,,Other,4,2
178346,Yes,MA,CNA,7/21/20,8/12/20,22,8/17/20,9/2/20,16,,Referral,5,1
178455,Yes,IL,CNA,7/22/20,8/30/20,39,9/3/20,9/15/20,12,11/3/20,Other,1,1
178522,Yes,OH,LPN,7/22/20,10/15/20,85,10/21/20,11/25/20,35,,Job Board,1,1
178641,Yes,PA,CNA,7/22/20,9/22/20,62,9/27/20,10/9/20,12,,Other,0,1
178660,Yes,MD,RN,7/22/20,9/23/20,63,9/23/20,10/30/20,37,,Job Board,1,1
178692,Yes,MO,CNA,7/22/20,8/11/20,20,8/15/20,8/25/20,10,,Google,4,1
178737,Yes,MA,CNA,7/22/20,10/9/20,79,10/15/20,10/21/20,6,,Job Board,1,1
178786,Yes,FL,RN,7/22/20,10/15/20,85,10/19/20,11/23/20,35,,Other,2,1
178799,Yes,PA,CNA,7/22/20,8/11/20,20,8/16/20,8/26/20,10,,Job Board,1,1
178863,Yes,NH,CNA,7/22/20,9/3/20,43,9/3/20,9/13/20,10,9/18/20,Job Board,1,1
178889,Yes,NJ,CNA,7/22/20,9/3/20,43,10/26/20,11/10/20,15,,Job Board,3,1
178915,Yes,PA,CNA,7/22/20,9/28/20,68,10/3/20,10/18/20,15,,Other,1,1
179017,Yes,NJ,CNA,7/23/20,8/13/20,21,8/31/20,9/3/20,3,,Job Board,1,1
179075,Yes,NJ,CNA,7/23/20,9/22/20,61,9/30/20,10/17/20,17,,Other,8,1
179342,Yes,OH,RN,7/23/20,8/25/20,33,9/6/20,10/4/20,28,,Other,1,2
179453,Yes,MA,CNA,7/24/20,9/8/20,46,9/13/20,10/7/20,24,,Other,1,2
179455,Yes,PA,RN,7/24/20,8/21/20,28,8/27/20,9/30/20,34,,Other,2,1
179512,Yes,PA,CNA,7/24/20,9/1/20,39,9/8/20,9/22/20,14,,Other,15,1
179570,Yes,PA,CNA,7/24/20,8/16/20,23,9/23/20,9/29/20,6,,Job Board,1,1
179732,Yes,PA,CNA,7/24/20,11/8/20,107,11/26/20,11/30/20,4,,Other,0,1
179751,Yes,MA,RN,7/24/20,8/16/20,23,8/18/20,9/27/20,40,,Job Board,1,1
179780,Yes,IL,CNA,7/25/20,10/9/20,76,10/26/20,11/15/20,20,,Job Board,1,2
179843,Yes,PA,CNA,7/25/20,9/12/20,49,9/18/20,10/17/20,29,,Other,1,1
179999,Yes,OH,CNA,7/25/20,8/31/20,37,9/4/20,9/15/20,11,,Referral,1,1
180115,Yes,PA,CNA,7/26/20,8/31/20,36,9/7/20,9/30/20,23,,Other,4,1
180524,Yes,OH,CNA,7/27/20,10/19/20,84,10/20/20,11/6/20,17,,Job Board,0,2
180547,Yes,NJ,CNA,7/27/20,9/18/20,53,9/23/20,9/28/20,5,,Other,1,1
180624,Yes,NJ,RN,7/27/20,10/7/20,72,10/11/20,10/25/20,14,,Job Board,2,1
180763,Yes,OH,RN,7/27/20,9/2/20,37,9/6/20,9/22/20,16,,Other,5,1
181068,Yes,MA,CNA,7/28/20,8/20/20,23,9/9/20,10/7/20,28,,Job Board,2,1
181082,Yes,PA,CNA,7/28/20,8/4/20,7,8/8/20,9/12/20,35,,Other,13,1
181281,Yes,OH,CNA,7/28/20,9/10/20,44,9/13/20,9/23/20,10,,Other,3,1
181411,Yes,FL,CNA,7/29/20,8/30/20,32,9/4/20,9/25/20,21,,Job Board,1,1
181453,Yes,MI,CNA,7/29/20,9/30/20,63,10/5/20,10/16/20,11,,Job Board,1,3
181472,Yes,MA,RN,7/29/20,9/6/20,39,9/14/20,9/28/20,14,,Other,5,1
181526,Yes,OH,CNA,7/29/20,10/8/20,71,10/11/20,11/10/20,30,,Other,1,1
181737,Yes,MA,CNA,7/29/20,9/14/20,47,9/19/20,10/23/20,34,,Job Board,16,1
181878,Yes,RI,RN,7/30/20,9/16/20,48,9/18/20,9/30/20,12,,Unknown,3,1
181886,Yes,IL,CNA,7/30/20,8/26/20,27,8/31/20,10/21/20,51,,Job Board,2,1
181950,Yes,MA,RN,7/30/20,9/10/20,42,9/19/20,10/7/20,18,,Other,5,1
181959,Yes,OH,CNA,7/30/20,9/24/20,56,10/8/20,10/13/20,5,,Other,1,1
182081,Yes,OH,CNA,7/30/20,10/14/20,76,10/19/20,10/29/20,10,,Other,3,1
182136,Yes,FL,LPN,7/31/20,9/28/20,59,11/2/20,11/12/20,10,,Other,,0
182168,Yes,IL,RN,7/31/20,9/8/20,39,9/12/20,10/3/20,21,,Job Board,3,1
182244,Yes,IL,CNA,7/31/20,8/18/20,18,8/22/20,8/28/20,6,,Job Board,0,1
182273,Yes,OH,LPN,7/31/20,8/13/20,13,8/18/20,9/3/20,16,,Other,8,2
182372,Yes,PA,CNA,7/31/20,9/17/20,48,9/22/20,9/27/20,5,,Unknown,2,1
182513,Yes,MA,RN,7/31/20,8/28/20,28,9/13/20,10/16/20,33,,Other,3,1
182558,Yes,PA,CNA,8/1/20,10/16/20,76,11/6/20,11/24/20,18,,Job Board,1,1
182801,Yes,FL,CNA,8/2/20,9/21/20,50,10/1/20,10/10/20,9,,Other,10,1
182821,Yes,OH,CNA,8/2/20,9/2/20,31,9/6/20,10/21/20,45,,Other,0,1
182877,Yes,NJ,CNA,8/2/20,9/3/20,32,10/4/20,10/25/20,21,,Other,1,1
182925,Yes,PA,LPN,8/2/20,9/3/20,32,9/7/20,9/23/20,16,,Job Board,6,1
182968,Yes,PA,CNA,8/2/20,8/14/20,12,8/22/20,9/6/20,15,11/24/20,Job Board,1,1
182970,Yes,OH,LPN,8/2/20,10/21/20,80,10/21/20,11/9/20,19,,Unknown,10,1
182982,Yes,PA,LPN,8/2/20,8/21/20,19,8/27/20,9/19/20,23,,Job Board,1,2
182988,Yes,OH,CNA,8/2/20,9/3/20,32,9/5/20,9/11/20,6,,Other,0,2
182993,Yes,IL,CNA,8/2/20,9/19/20,48,9/21/20,11/20/20,60,,Other,1,1
183111,Yes,MA,CNA,8/3/20,9/8/20,36,9/13/20,9/20/20,7,,Other,2,1
183180,Yes,MA,CNA,8/3/20,9/7/20,35,9/12/20,9/26/20,14,,Google,2,1
183297,Yes,NJ,CNA,8/3/20,8/21/20,18,8/30/20,9/8/20,9,,Google,1,1
183319,Yes,OH,RN,8/3/20,10/5/20,63,10/10/20,11/21/20,42,,Other,1,1
183354,Yes,MA,CNA,8/3/20,9/7/20,35,9/12/20,10/3/20,21,,Other,1,1
183477,Yes,PA,CNA,8/4/20,10/9/20,66,10/19/20,10/29/20,10,,Other,0,1
183525,Yes,MA,CNA,8/4/20,11/3/20,91,11/9/20,11/19/20,10,,Job Board,1,1
183537,Yes,OH,CNA,8/4/20,9/12/20,39,9/15/20,10/24/20,39,,Other,5,1
183686,Yes,MA,LPN,8/4/20,8/20/20,16,9/20/20,11/29/20,70,,Other,12,1
183716,Yes,PA,LPN,8/4/20,9/22/20,49,9/27/20,10/7/20,10,,Job Board,0,1
183750,Yes,MA,CNA,8/4/20,9/23/20,50,10/11/20,10/19/20,8,,Job Board,2,1
183769,Yes,PA,CNA,8/4/20,9/7/20,34,10/3/20,10/12/20,9,,Other,2,1
183972,Yes,OH,CNA,8/5/20,8/31/20,26,9/4/20,9/12/20,8,,Other,1,1
184017,Yes,PA,CNA,8/5/20,10/13/20,69,10/20/20,11/26/20,37,,Other,3,1
184229,Yes,OH,CNA,8/6/20,11/20/20,106,11/23/20,12/3/20,10,,Other,3,1
184280,Yes,OH,LPN,8/6/20,10/7/20,62,10/14/20,11/18/20,35,,Other,7,1
184281,Yes,PA,CNA,8/6/20,10/1/20,56,10/8/20,10/17/20,9,,Job Board,0,1
184292,Yes,MA,RN,8/6/20,9/14/20,39,9/21/20,10/27/20,36,,Other,13,1
184349,Yes,PA,CNA,8/6/20,10/1/20,56,10/5/20,10/9/20,4,,Other,3,1
184389,Yes,PA,CNA,8/6/20,9/7/20,32,9/12/20,9/22/20,10,,Other,6,2
184464,Yes,IL,CNA,8/6/20,9/4/20,29,9/14/20,9/19/20,5,,Other,0,1
184509,Yes,PA,CNA,8/6/20,9/11/20,36,9/15/20,9/21/20,6,,Job Board,2,1
184561,Yes,IL,CNA,8/7/20,9/26/20,50,9/30/20,10/12/20,12,,Other,3,1
184590,Yes,MA,CNA,8/7/20,10/5/20,59,10/10/20,10/21/20,11,,Google,10,1
184717,Yes,MA,CNA,8/7/20,9/17/20,41,9/22/20,9/30/20,8,,Job Board,1,1
184873,Yes,IL,CNA,8/8/20,9/3/20,26,10/11/20,11/22/20,42,,Job Board,5,1
184926,Yes,NH,CNA,8/8/20,10/20/20,73,10/21/20,10/28/20,7,,Google,6,1
184990,Yes,PA,CNA,8/8/20,9/21/20,44,9/23/20,9/28/20,5,,Job Board,4,1
184992,Yes,FL,RN,8/8/20,8/22/20,14,8/26/20,11/13/20,79,,Job Board,1,2
185102,Yes,NJ,RN,8/9/20,9/6/20,28,9/20/20,9/27/20,7,,Job Board,0,1
185239,Yes,PA,CNA,8/9/20,9/22/20,44,9/27/20,10/10/20,13,,Job Board,1,1
185462,Yes,FL,CNA,8/10/20,10/25/20,76,10/28/20,11/7/20,10,,Referral,5,1
185653,Yes,RI,CNA,8/10/20,8/19/20,9,8/26/20,9/16/20,21,,Other,1,1
185669,Yes,FL,CNA,8/10/20,8/31/20,21,9/4/20,9/10/20,6,,Job Board,1,1
185676,Yes,IL,RN,8/10/20,8/26/20,16,8/29/20,9/13/20,15,,Job Board,1,1
185686,Yes,PA,CNA,8/10/20,9/8/20,29,9/15/20,9/23/20,8,,Google,4,1
185759,Yes,OH,CNA,8/10/20,10/9/20,60,10/23/20,11/15/20,23,,Other,2,1
185782,Yes,OH,CNA,8/11/20,9/2/20,22,9/4/20,9/10/20,6,,Unknown,0,1
185810,Yes,PA,CNA,8/11/20,9/30/20,50,10/4/20,10/15/20,11,,Other,10,1
185896,Yes,PA,CNA,8/11/20,9/3/20,23,9/10/20,9/18/20,8,,Other,0,1
185994,Yes,PA,CNA,8/11/20,11/10/20,91,11/14/20,11/28/20,14,,Job Board,1,1
186042,Yes,PA,LPN,8/11/20,8/29/20,18,9/8/20,11/8/20,61,,Referral,3,1
186059,Yes,NJ,CNA,8/11/20,8/27/20,16,9/13/20,11/15/20,63,,Other,5,1
186131,Yes,PA,LPN,8/11/20,9/23/20,43,10/1/20,10/8/20,7,,Job Board,0,1
186229,Yes,MA,RN,8/12/20,8/31/20,19,9/3/20,9/14/20,11,,Other,1,1
186286,Yes,PA,CNA,8/12/20,8/26/20,14,8/31/20,9/5/20,5,9/23/20,Other,2,1
186341,Yes,IL,CNA,8/12/20,10/29/20,78,11/2/20,11/19/20,17,,Job Board,6,1
186428,Yes,OH,CNA,8/12/20,10/1/20,50,10/4/20,11/2/20,29,,Other,0,1
186464,Yes,FL,RN,8/12/20,9/6/20,25,9/19/20,11/2/20,44,,Job Board,5,1
186694,Yes,IL,CNA,8/13/20,9/2/20,20,9/6/20,9/20/20,14,,Other,1,1
186699,Yes,IL,CNA,8/13/20,9/29/20,47,10/6/20,10/26/20,20,,Other,9,1
186710,Yes,PA,CNA,8/13/20,9/21/20,39,9/28/20,10/19/20,21,,Job Board,0,1
186881,Yes,NJ,RN,8/13/20,9/11/20,29,9/19/20,10/2/20,13,,Other,2,1
186957,Yes,MA,CNA,8/13/20,10/29/20,77,11/4/20,11/25/20,21,,Other,4,1
187031,Yes,OH,RN,8/13/20,10/20/20,68,10/24/20,11/1/20,8,,Other,1,1
187117,Yes,PA,LPN,8/14/20,8/29/20,15,9/4/20,9/9/20,5,,Job Board,1,1
187140,Yes,FL,RN,8/14/20,8/27/20,13,8/31/20,9/8/20,8,,Other,1,1
187505,Yes,MA,LPN,8/15/20,10/1/20,47,10/3/20,10/12/20,9,,Other,1,1
187640,Yes,MA,CNA,8/16/20,9/3/20,18,9/12/20,9/20/20,8,,Other,3,1
187649,Yes,NJ,CNA,8/16/20,9/25/20,40,10/17/20,10/31/20,14,,Other,5,1
187807,Yes,PA,CNA,8/16/20,10/8/20,53,10/19/20,10/27/20,8,,Other,2,1
187839,Yes,FL,CNA,8/16/20,9/8/20,23,9/18/20,10/16/20,28,,IntelyCare,1,1
187934,Yes,CT,LPN,8/17/20,11/18/20,93,11/23/20,12/1/20,8,,Other,2,1
188003,Yes,IL,CNA,8/17/20,9/14/20,28,9/15/20,9/20/20,5,,Job Board,1,1
188026,Yes,FL,CNA,8/17/20,10/4/20,48,10/10/20,11/3/20,24,,Other,0,1
188047,Yes,MA,CNA,8/17/20,9/4/20,18,11/8/20,11/25/20,17,,Other,2,1
188050,Yes,MA,CNA,8/17/20,10/3/20,47,11/7/20,11/15/20,8,,Other,2,1
188073,Yes,FL,CNA,8/17/20,9/14/20,28,9/19/20,9/30/20,11,,Other,0,1
188126,Yes,MA,CNA,8/17/20,11/4/20,79,11/11/20,11/18/20,7,,Google,1,1
188191,Yes,WI,RN,8/17/20,10/22/20,66,10/28/20,11/21/20,24,,Job Board,1,1
188195,Yes,OH,CNA,8/17/20,9/9/20,23,9/15/20,9/19/20,4,,Other,0,1
188235,Yes,OH,CNA,8/17/20,9/14/20,28,9/15/20,9/23/20,8,,Other,0,1
188279,Yes,PA,CNA,8/17/20,9/1/20,15,9/5/20,9/26/20,21,,Other,4,1
188321,Yes,OH,RN,8/17/20,11/2/20,77,11/3/20,11/13/20,10,,Other,0,1
188386,Yes,OH,CNA,8/18/20,10/17/20,60,10/19/20,10/25/20,6,,Other,1,1
188412,Yes,MA,LPN,8/18/20,8/30/20,12,9/12/20,11/27/20,76,,Job Board,5,1
188525,Yes,MA,CNA,8/18/20,9/19/20,32,10/3/20,10/24/20,21,,Other,1,1
188551,Yes,MA,CNA,8/18/20,11/2/20,76,11/4/20,11/12/20,8,,Job Board,3,1
188742,Yes,OH,LPN,8/19/20,10/7/20,49,10/11/20,11/8/20,28,,Other,0,1
188784,Yes,FL,CNA,8/19/20,9/15/20,27,9/19/20,11/1/20,43,,Other,1,1
188810,Yes,PA,CNA,8/19/20,10/5/20,47,10/12/20,10/27/20,15,,Other,2,1
188948,Yes,FL,CNA,8/19/20,11/1/20,74,11/3/20,11/20/20,17,,Other,2,1
189051,Yes,FL,CNA,8/19/20,9/7/20,19,9/11/20,9/16/20,5,,Google,3,1
189061,Yes,MA,LPN,8/19/20,9/23/20,35,9/25/20,10/2/20,7,,Job Board,1,1
189067,Yes,OH,CNA,8/19/20,11/2/20,75,11/3/20,11/8/20,5,,Job Board,1,1
189100,Yes,RI,LPN,8/19/20,10/1/20,43,10/10/20,11/8/20,29,,Other,2,1
189130,Yes,MA,LPN,8/20/20,9/8/20,19,9/13/20,10/4/20,21,,Referral,4,1
189136,Yes,OH,CNA,8/20/20,10/15/20,56,10/22/20,11/2/20,11,,Job Board,0,1
189221,Yes,OH,LPN,8/20/20,9/25/20,36,10/2/20,10/18/20,16,,Other,1,2
189285,Yes,MA,LPN,8/20/20,9/28/20,39,10/6/20,11/9/20,34,,Job Board,3,2
189444,Yes,NH,CNA,8/20/20,11/2/20,74,11/5/20,11/16/20,11,,Google,1,1
189449,Yes,IL,CNA,8/20/20,8/29/20,9,9/2/20,9/11/20,9,,Other,1,1
189557,Yes,IL,LPN,8/21/20,9/14/20,24,9/18/20,9/26/20,8,,Job Board,3,1
189630,Yes,OH,CNA,8/21/20,10/15/20,55,10/19/20,10/28/20,9,,Job Board,0,1
189655,Yes,OH,LPN,8/21/20,11/19/20,90,11/20/20,12/2/20,12,,Unknown,1,1
189741,Yes,PA,CNA,8/21/20,10/3/20,43,10/17/20,11/28/20,42,,Job Board,0,1
189746,Yes,PA,CNA,8/21/20,9/14/20,24,9/18/20,10/5/20,17,,Other,2,1
189762,Yes,PA,RN,8/21/20,10/7/20,47,10/14/20,11/6/20,23,,Job Board,2,1
189795,Yes,OH,CNA,8/21/20,10/4/20,44,10/4/20,10/14/20,10,,Other,1,2
189804,Yes,OH,CNA,8/21/20,9/16/20,26,9/21/20,10/2/20,11,,Other,1,1
189821,Yes,RI,CNA,8/22/20,10/5/20,44,10/6/20,10/30/20,24,,Other,1,1
189830,Yes,IL,CNA,8/22/20,10/30/20,69,11/20/20,12/1/20,11,,IntelyCare,0,1
189840,Yes,PA,RN,8/22/20,11/3/20,73,11/10/20,11/28/20,18,,Other,1,1
189879,Yes,FL,CNA,8/22/20,9/23/20,32,9/27/20,10/4/20,7,,Job Board,1,1
189920,Yes,OH,CNA,8/22/20,9/8/20,17,9/18/20,10/4/20,16,,Other,0,1
189936,Yes,NY,CNA,8/22/20,11/6/20,76,11/8/20,11/15/20,7,,Job Board,2,1
189942,Yes,FL,CNA,8/22/20,10/15/20,54,10/22/20,10/25/20,3,,Other,1,1
189952,Yes,OH,RN,8/22/20,11/16/20,86,11/19/20,11/25/20,6,,Other,1,1
189960,Yes,MA,RN,8/22/20,9/3/20,12,9/6/20,9/20/20,14,,Other,6,2
190000,Yes,OH,CNA,8/22/20,10/12/20,51,10/13/20,10/20/20,7,,Unknown,0,1
190009,Yes,OH,RN,8/22/20,10/2/20,41,10/8/20,11/2/20,25,,Job Board,0,1
190040,Yes,MA,RN,8/22/20,9/26/20,35,10/10/20,11/8/20,29,,Other,1,1
190058,Yes,PA,CNA,8/22/20,9/21/20,30,9/26/20,10/10/20,14,,Other,1,1
190134,Yes,PA,LPN,8/23/20,10/13/20,51,10/19/20,10/31/20,12,,Other,0,1
190196,Yes,IL,CNA,8/23/20,10/17/20,55,10/26/20,11/7/20,12,,Unknown,3,1
190200,Yes,OH,CNA,8/23/20,9/12/20,20,9/12/20,9/25/20,13,,Other,12,1
190244,Yes,MA,RN,8/23/20,9/29/20,37,10/13/20,11/29/20,47,,Other,1,1
190391,Yes,MA,CNA,8/24/20,8/28/20,4,9/4/20,9/11/20,7,,Job Board,2,2
190432,Yes,RI,CNA,8/24/20,9/30/20,37,10/7/20,10/13/20,6,,Unknown,10,2
190447,Yes,MA,RN,8/24/20,9/6/20,13,9/11/20,9/22/20,11,,Job Board,19,1
190469,Yes,RI,CNA,8/24/20,9/28/20,35,10/4/20,10/17/20,13,,Job Board,1,1
190594,Yes,OH,CNA,8/24/20,9/21/20,28,9/27/20,10/17/20,20,,Job Board,2,1
190637,Yes,OH,LPN,8/24/20,9/21/20,28,9/21/20,10/10/20,19,,Referral,2,1
190664,Yes,OH,CNA,8/24/20,9/24/20,31,9/29/20,10/14/20,15,,Job Board,2,1
190669,Yes,OH,LPN,8/24/20,9/23/20,30,9/25/20,10/1/20,6,,Referral,1,1
190726,Yes,OH,CNA,8/24/20,11/21/20,89,11/23/20,11/29/20,6,,Job Board,12,2
